DIA,Usos bicis abono anual ,Usos bicis abono ocasional ,Usos bicis total,,Usos abono anual acumulado,Usos abono ocasional acumulado,Usos total acumulado desde inicio,,Acumulado mes total,,,,,,,,,,
23/06/2014,20,79,99,,20,79,99,,,,,,,,,,,,
24/06/2014,24,48,72,,44,127,171,,,,,,,,,,,,
25/06/2014,105,14,119,,149,141,290,,,,,,,,,,,,
26/06/2014,120,15,135,,269,156,425,,,,,,,,,,,,
27/06/2014,131,18,149,,400,174,574,,,,,,,,,,,,
28/06/2014,101,18,119,,501,192,693,,,,,,,,,,,,
29/06/2014,107,33,140,,608,225,833,,,,,,,,,,,,
30/06/2014,121,16,137,,729,241,970,,729,,,,,,,,,,
01/07/2014,126,6,132,,855,247,1.102,,,,,,,,,,,,
02/07/2014,128,2,130,,983,249,1.232,,,,,,,,,,,,
03/07/2014,85,7,92,,1.068,256,1.324,,,,,,,,,,,,
04/07/2014,121,4,125,,1.189,260,1.449,,,,,,,,,,,,
05/07/2014,783,3,786,,1.972,263,2.235,,,,,,,,,,,,
06/07/2014,1.230,5,1.235,,3.202,268,3.470,,,,,,,,,,,,
07/07/2014,1.324,3,1.327,,4.526,271,4.797,,,,,,,,,,,,
08/07/2014,1.774,6,1.780,,6.300,277,6.577,,,,,,,,,,,,
09/07/2014,1.874,8,1.882,,8.174,285,8.459,,,,,,,,,,,,
10/07/2014,2.266,7,2.273,,10.440,292,10.732,,,,,,,,,,,,
11/07/2014,2.212,2,2.214,,12.652,294,12.946,,,,,,,,,,,,
12/07/2014,1.949,4,1.953,,14.601,298,14.899,,,,,,,,,,,,
13/07/2014,1.792,2,1.794,,16.393,300,16.693,,,,,,,,,,,,
14/07/2014,2.311,3,2.314,,18.704,303,19.007,,,,,,,,,,,,
15/07/2014,2.537,2,2.539,,21.241,305,21.546,,,,,,,,,,,,
16/07/2014,2.673,7,2.680,,23.914,312,24.226,,,,,,,,,,,,
17/07/2014,2.651,8,2.659,,26.565,320,26.885,,,,,,,,,,,,
18/07/2014,2.547,5,2.552,,29.112,325,29.437,,,,,,,,,,,,
19/07/2014,2.359,2,2.361,,31.471,327,31.798,,,,,,,,,,,,
20/07/2014,2.371,2,2.373,,33.842,329,34.171,,,,,,,,,,,,
21/07/2014,2.676,3,2.679,,36.518,332,36.850,,,,,,,,,,,,
22/07/2014,2.935,4,2.939,,39.453,336,39.789,,,,,,,,,,,,
23/07/2014,2.927,5,2.932,,42.380,341,42.721,,,,,,,,,,,,
24/07/2014,3.204,9,3.213,,45.584,350,45.934,,,,,,,,,,,,
25/07/2014,3.084,2,3.086,,48.668,352,49.020,,,,,,,,,,,,
26/07/2014,2.467,0,2.467,,51.135,352,51.487,,,,,,,,,,,,
27/07/2014,2.321,0,2.321,,53.456,352,53.808,,,,,,,,,,,,
28/07/2014,2.894,4,2.898,,56.350,356,56.706,,,,,,,,,,,,
29/07/2014,3.168,3,3.171,,59.518,359,59.877,,,,,,,,,,,,
30/07/2014,3.238,5,3.243,,62.756,364,63.120,,,,,,,,,,,,
31/07/2014,3.365,5,3.370,,66.121,369,66.490,,65.392,,,,,,,,,,
01/08/2014,3.048,6,3.054,,69.169,375,69.544,,,,,,,,,,,,
02/08/2014,2.533,1,2.534,,71.702,376,72.078,,,,,,,,,,,,
03/08/2014,2.624,0,2.624,,74.326,376,74.702,,,,,,,,,,,,
04/08/2014,2.813,4,2.817,,77.139,380,77.519,,,,,,,,,,,,
05/08/2014,2.830,6,2.836,,79.969,386,80.355,,,,,,,,,,,,
06/08/2014,3.054,6,3.060,,83.023,392,83.415,,,,,,,,,,,,
07/08/2014,2.967,5,2.972,,85.990,397,86.387,,,,,,,,,,,,
08/08/2014,2.907,9,2.916,,88.897,406,89.303,,,,,,,,,,,,
09/08/2014,2.582,0,2.582,,91.479,406,91.885,,,,,,,,,,,,
10/08/2014,2.687,1,2.688,,94.166,407,94.573,,,,,,,,,,,,
11/08/2014,2.900,2,2.902,,97.066,409,97.475,,,,,,,,,,,,
12/08/2014,3.008,3,3.011,,100.074,412,100.486,,,,,,,,,,,,
13/08/2014,3.102,9,3.111,,103.176,421,103.597,,,,,,,,,,,,
14/08/2014,2.791,3,2.794,,105.967,424,106.391,,,,,,,,,,,,
15/08/2014,2.392,0,2.392,,108.359,424,108.783,,,,,,,,,,,,
16/08/2014,2.254,0,2.254,,110.613,424,111.037,,,,,,,,,,,,
17/08/2014,2.444,3,2.447,,113.057,427,113.484,,,,,,,,,,,,
18/08/2014,2.945,5,2.950,,116.002,432,116.434,,,,,,,,,,,,
19/08/2014,3.155,5,3.160,,119.157,437,119.594,,,,,,,,,,,,
20/08/2014,3.358,0,3.358,,122.515,437,122.952,,,,,,,,,,,,
21/08/2014,3.678,4,3.682,,126.193,441,126.634,,,,,,,,,,,,
22/08/2014,3.419,0,3.419,,129.612,441,130.053,,,,,,,,,,,,
23/08/2014,3.158,0,3.158,,132.770,441,133.211,,,,,,,,,,,,
24/08/2014,3.421,1,3.422,,136.191,442,136.633,,,,,,,,,,,,
25/08/2014,3.556,3,3.559,,139.747,445,140.192,,,,,,,,,,,,
26/08/2014,3.992,1,3.993,,143.739,446,144.185,,,,,,,,,,,,
27/08/2014,4.008,2,4.010,,147.747,448,148.195,,,,,,,,,,,,
28/08/2014,4.125,6,4.131,,151.872,454,152.326,,,,,,,,,,,,
29/08/2014,4.255,5,4.260,,156.127,459,156.586,,,,,,,,,,,,
30/08/2014,4.002,1,4.003,,160.129,460,160.589,,,,,,,,,,,,
31/08/2014,4.323,0,4.323,,164.452,460,164.912,,98.331,,,,,,,,,,
01/09/2014,4.292,7,4.299,,168.744,467,169.211,,,,,,,,,,,,
02/09/2014,4.608,8,4.616,,173.352,475,173.827,,,,,,,,,,,,
03/09/2014,5.163,8,5.171,,178.515,483,178.998,,,,,,,,,,,,
04/09/2014,5.334,5,5.339,,183.849,488,184.337,,,,,,,,,,,,
05/09/2014,4.957,1,4.958,,188.806,489,189.295,,,,,,,,,,,,
06/09/2014,4.791,1,4.792,,193.597,490,194.087,,,,,,,,,,,,
07/09/2014,4.724,1,4.725,,198.321,491,198.812,,,,,,,,,,,,
08/09/2014,4.917,3,4.920,,203.238,494,203.732,,,,,,,,,,,,
09/09/2014,5.209,6,5.215,,208.447,500,208.947,,,,,,,,,,,,
10/09/2014,5.297,0,5.297,,213.744,500,214.244,,,,,,,,,,,,
11/09/2014,5.246,7,5.253,,218.990,507,219.497,,,,,,,,,,,,
12/09/2014,5.340,1,5.341,,224.330,508,224.838,,,,,,,,,,,,
13/09/2014,4.827,0,4.827,,229.157,508,229.665,,,,,,,,,,,,
14/09/2014,4.978,1,4.979,,234.135,509,234.644,,,,,,,,,,,,
15/09/2014,5.022,7,5.029,,239.157,516,239.673,,,,,,,,,,,,
16/09/2014,5.021,2,5.023,,244.178,518,244.696,,,,,,,,,,,,
17/09/2014,4.739,1,4.740,,248.917,519,249.436,,,,,,,,,,,,
18/09/2014,4.319,1,4.320,,253.236,520,253.756,,,,,,,,,,,,
19/09/2014,4.858,1,4.859,,258.094,521,258.615,,,,,,,,,,,,
20/09/2014,5.028,2,5.030,,263.122,523,263.645,,,,,,,,,,,,
21/09/2014,4.955,0,4.955,,268.077,523,268.600,,,,,,,,,,,,
22/09/2014,4.750,5,4.755,,272.827,528,273.355,,,,,,,,,,,,
23/09/2014,5.403,2,5.405,,278.230,530,278.760,,,,,,,,,,,,
24/09/2014,4.867,1,4.868,,283.097,531,283.628,,,,,,,,,,,,
25/09/2014,5.904,2,5.906,,289.001,533,289.534,,,,,,,,,,,,
26/09/2014,5.595,3,5.598,,294.596,536,295.132,,,,,,,,,,,,
27/09/2014,5.083,0,5.083,,299.679,536,300.215,,,,,,,,,,,,
28/09/2014,4.008,1,4.009,,303.687,537,304.224,,,,,,,,,,,,
29/09/2014,4.976,6,4.982,,308.663,543,309.206,,,,,,,,,,,,
30/09/2014,5.616,4,5.620,,314.279,547,314.826,,149.827,,,,,,,,,,
01/10/2014,5.894,5,5.899,,320.173,552,320.725,,,,,,,,,,,,
02/10/2014,6.050,0,6.050,,326.223,552,326.775,,,,,,,,,,,,
03/10/2014,6.325,8,6.333,,332.548,560,333.108,,,,,,,,,,,,
04/10/2014,6.017,0,6.017,,338.565,560,339.125,,,,,,,,,,,,
05/10/2014,5.720,0,5.720,,344.285,560,344.845,,,,,,,,,,,,
06/10/2014,5.427,4,5.431,,349.712,564,350.276,,,,,,,,,,,,
07/10/2014,5.751,2,5.753,,355.463,566,356.029,,,,,,,,,,,,
08/10/2014,6.037,10,6.047,,361.500,576,362.076,,,,,,,,,,,,
09/10/2014,3.697,3,3.700,,365.197,579,365.776,,,,,,,,,,,,
10/10/2014,4.669,6,4.675,,369.866,585,370.451,,,,,,,,,,,,
11/10/2014,4.292,0,4.292,,374.158,585,374.743,,,,,,,,,,,,
12/10/2014,4.625,3,4.628,,378.783,588,379.371,,,,,,,,,,,,
13/10/2014,4.443,3,4.446,,383.226,591,383.817,,,,,,,,,,,,
14/10/2014,4.009,0,4.009,,387.235,591,387.826,,,,,,,,,,,,
15/10/2014,5.513,3,5.516,,392.748,594,393.342,,,,,,,,,,,,
16/10/2014,5.946,2,5.948,,398.694,596,399.290,,,,,,,,,,,,
17/10/2014,6.839,1,6.840,,405.533,597,406.130,,,,,,,,,,,,
18/10/2014,6.265,1,6.266,,411.798,598,412.396,,,,,,,,,,,,
19/10/2014,5.941,1,5.942,,417.739,599,418.338,,,,,,,,,,,,
20/10/2014,5.732,4,5.736,,423.471,603,424.074,,,,,,,,,,,,
21/10/2014,6.145,0,6.145,,429.616,603,430.219,,,,,,,,,,,,
22/10/2014,6.309,0,6.309,,435.925,603,436.528,,,,,,,,,,,,
23/10/2014,6.321,1,6.322,,442.246,604,442.850,,,,,,,,,,,,
24/10/2014,6.575,4,6.579,,448.821,608,449.429,,,,,,,,,,,,
25/10/2014,6.209,1,6.210,,455.030,609,455.639,,,,,,,,,,,,
26/10/2014,6.004,1,6.005,,461.034,610,461.644,,,,,,,,,,,,
27/10/2014,5.635,2,5.637,,466.669,612,467.281,,,,,,,,,,,,
28/10/2014,5.873,4,5.877,,472.542,616,473.158,,,,,,,,,,,,
29/10/2014,5.967,0,5.967,,478.509,616,479.125,,,,,,,,,,,,
30/10/2014,6.099,0,6.099,,484.608,616,485.224,,,,,,,,,,,,
31/10/2014,6.021,2,6.023,,490.629,618,491.247,,176.350,,,,,,,,,,
01/11/2014,5.219,0,5.219,,495.848,618,496.466,,,,,,,,,,,,
02/11/2014,4.170,0,4.170,,500.018,618,500.636,,,,,,,,,,,,
03/11/2014,3.509,3,3.512,,503.527,621,504.148,,,,,,,,,,,,
04/11/2014,4.361,2,4.363,,507.888,623,508.511,,,,,,,,,,,,
05/11/2014,4.998,2,5.000,,512.886,625,513.511,,,,,,,,,,,,
06/11/2014,5.057,1,5.058,,517.943,626,518.569,,,,,,,,,,,,
07/11/2014,4.471,2,4.473,,522.414,628,523.042,,,,,,,,,,,,
08/11/2014,3.629,1,3.630,,526.043,629,526.672,,,,,,,,,,,,
09/11/2014,3.453,1,3.454,,529.496,630,530.126,,,,,,,,,,,,
10/11/2014,3.156,0,3.156,,532.652,630,533.282,,,,,,,,,,,,
11/11/2014,2.578,4,2.582,,535.230,634,535.864,,,,,,,,,,,,
12/11/2014,4.628,8,4.636,,539.858,642,540.500,,,,,,,,,,,,
13/11/2014,4.003,3,4.006,,543.861,645,544.506,,,,,,,,,,,,
14/11/2014,3.485,0,3.485,,547.346,645,547.991,,,,,,,,,,,,
15/11/2014,3.737,0,3.737,,551.083,645,551.728,,,,,,,,,,,,
16/11/2014,3.786,0,3.786,,554.869,645,555.514,,,,,,,,,,,,
17/11/2014,3.971,5,3.976,,558.840,650,559.490,,,,,,,,,,,,
18/11/2014,4.086,1,4.087,,562.926,651,563.577,,,,,,,,,,,,
19/11/2014,4.578,2,4.580,,567.504,653,568.157,,,,,,,,,,,,
20/11/2014,4.878,2,4.880,,572.382,655,573.037,,,,,,,,,,,,
21/11/2014,5.042,2,5.044,,577.424,657,578.081,,,,,,,,,,,,
22/11/2014,4.567,4,4.571,,581.991,661,582.652,,,,,,,,,,,,
23/11/2014,3.629,2,3.631,,585.620,663,586.283,,,,,,,,,,,,
24/11/2014,4.131,4,4.135,,589.751,667,590.418,,,,,,,,,,,,
25/11/2014,3.753,0,3.753,,593.504,667,594.171,,,,,,,,,,,,
26/11/2014,4.476,5,4.481,,597.980,672,598.652,,,,,,,,,,,,
27/11/2014,3.261,0,3.261,,601.241,672,601.913,,,,,,,,,,,,
28/11/2014,2.133,0,2.133,,603.374,672,604.046,,,,,,,,,,,,
29/11/2014,3.137,30,3.167,,606.511,702,607.213,,,,,,,,,,,,
30/11/2014,3.703,57,3.760,,610.214,759,610.973,,119.726,,,,,,,,,,
01/12/2014,4.225,11,4.236,,614.439,770,615.209,,,,,,,,,,,,
02/12/2014,4.573,7,4.580,,619.012,777,619.789,,,,,,,,,,,,
03/12/2014,4.350,4,4.354,,623.362,781,624.143,,,,,,,,,,,,
04/12/2014,4.546,9,4.555,,627.908,790,628.698,,,,,,,,,,,,
05/12/2014,4.533,21,4.554,,632.441,811,633.252,,,,,,,,,,,,
06/12/2014,3.114,45,3.159,,635.555,856,636.411,,,,,,,,,,,,
07/12/2014,2.986,85,3.071,,638.541,941,639.482,,,,,,,,,,,,
08/12/2014,3.045,59,3.104,,641.586,1.000,642.586,,,,,,,,,,,,
09/12/2014,3.673,25,3.698,,645.259,1.025,646.284,,,,,,,,,,,,
10/12/2014,4.189,14,4.203,,649.448,1.039,650.487,,,,,,,,,,,,
11/12/2014,4.490,32,4.522,,653.938,1.071,655.009,,,,,,,,,,,,
12/12/2014,4.761,35,4.796,,658.699,1.106,659.805,,,,,,,,,,,,
13/12/2014,2.676,23,2.699,,661.375,1.129,662.504,,,,,,,,,,,,
14/12/2014,1.740,2,1.742,,663.115,1.131,664.246,,,,,,,,,,,,
15/12/2014,3.960,19,3.979,,667.075,1.150,668.225,,,,,,,,,,,,
16/12/2014,4.378,31,4.409,,671.453,1.181,672.634,,,,,,,,,,,,
17/12/2014,4.547,27,4.574,,676.000,1.208,677.208,,,,,,,,,,,,
18/12/2014,4.828,25,4.853,,680.828,1.233,682.061,,,,,,,,,,,,
19/12/2014,5.126,47,5.173,,685.954,1.280,687.234,,,,,,,,,,,,
20/12/2014,4.454,99,4.553,,690.408,1.379,691.787,,,,,,,,,,,,
21/12/2014,4.027,174,4.201,,694.435,1.553,695.988,,,,,,,,,,,,
22/12/2014,3.962,76,4.038,,698.397,1.629,700.026,,,,,,,,,,,,
23/12/2014,3.960,65,4.025,,702.357,1.694,704.051,,,,,,,,,,,,
24/12/2014,2.765,62,2.827,,705.122,1.756,706.878,,,,,,,,,,,,
25/12/2014,2.073,145,2.218,,707.195,1.901,709.096,,,,,,,,,,,,
26/12/2014,3.171,138,3.309,,710.366,2.039,712.405,,,,,,,,,,,,
27/12/2014,3.079,157,3.236,,713.445,2.196,715.641,,,,,,,,,,,,
28/12/2014,2.471,107,2.578,,715.916,2.303,718.219,,,,,,,,,,,,
29/12/2014,3.060,87,3.147,,718.976,2.390,721.366,,,,,,,,,,,,
30/12/2014,3.262,94,3.356,,722.238,2.484,724.722,,,,,,,,,,,,
31/12/2014,2.609,133,2.742,,724.847,2.617,727.464,,116.491,,,,,,,,,,
01/01/2015,2.018,149,2.167,,726.865,2.766,729.631,,,,,,,,,,,,
02/01/2015,2.880,153,3.033,,729.745,2.919,732.664,,,,,,,,,,,,
03/01/2015,3.187,170,3.357,,732.932,3.089,736.021,,,,,,,,,,,,
04/01/2015,3.296,154,3.450,,736.228,3.243,739.471,,,,,,,,,,,,
05/01/2015,4.039,117,4.156,,740.267,3.360,743.627,,,,,,,,,,,,
06/01/2015,2.651,115,2.766,,742.918,3.475,746.393,,,,,,,,,,,,
07/01/2015,3.821,58,3.879,,746.739,3.533,750.272,,,,,,,,,,,,
08/01/2015,4.333,60,4.393,,751.072,3.593,754.665,,,,,,,,,,,,
09/01/2015,4.832,86,4.918,,755.904,3.679,759.583,,,,,,,,,,,,
10/01/2015,4.494,94,4.588,,760.398,3.773,764.171,,,,,,,,,,,,
11/01/2015,4.209,141,4.350,,764.607,3.914,768.521,,,,,,,,,,,,
12/01/2015,4.241,44,4.285,,768.848,3.958,772.806,,,,,,,,,,,,
13/01/2015,4.365,34,4.399,,773.213,3.992,777.205,,,,,,,,,,,,
14/01/2015,4.319,23,4.342,,777.532,4.015,781.547,,,,,,,,,,,,
15/01/2015,3.637,26,3.663,,781.169,4.041,785.210,,,,,,,,,,,,
16/01/2015,4.236,18,4.254,,785.405,4.059,789.464,,,,,,,,,,,,
17/01/2015,3.930,111,4.041,,789.335,4.170,793.505,,,,,,,,,,,,
18/01/2015,2.323,49,2.372,,791.658,4.219,795.877,,,,,,,,,,,,
19/01/2015,3.309,22,3.331,,794.967,4.241,799.208,,,,,,,,,,,,
20/01/2015,3.698,12,3.710,,798.665,4.253,802.918,,,,,,,,,,,,
21/01/2015,3.473,27,3.500,,802.138,4.280,806.418,,,,,,,,,,,,
22/01/2015,4.202,20,4.222,,806.340,4.300,810.640,,,,,,,,,,,,
23/01/2015,4.601,26,4.627,,810.941,4.326,815.267,,,,,,,,,,,,
24/01/2015,4.473,107,4.580,,815.414,4.433,819.847,,,,,,,,,,,,
25/01/2015,4.085,150,4.235,,819.499,4.583,824.082,,,,,,,,,,,,
26/01/2015,4.172,59,4.231,,823.671,4.642,828.313,,,,,,,,,,,,
27/01/2015,4.451,28,4.479,,828.122,4.670,832.792,,,,,,,,,,,,
28/01/2015,4.911,38,4.949,,833.033,4.708,837.741,,,,,,,,,,,,
29/01/2015,4.745,21,4.766,,837.778,4.729,842.507,,,,,,,,,,,,
30/01/2015,3.938,33,3.971,,841.716,4.762,846.478,,,,,,,,,,,,
31/01/2015,3.831,60,3.891,,845.547,4.822,850.369,,122.905,,,,,,,,,,
01/02/2015,3.487,125,3.612,,849.034,4.947,853.981,,,,,,,,,,,,
02/02/2015,2.786,14,2.800,,851.820,4.961,856.781,,,,,,,,,,,,
03/02/2015,3.182,51,3.233,,855.002,5.012,860.014,,,,,,,,,,,,
04/02/2015,3.805,25,3.830,,858.807,5.037,863.844,,,,,,,,,,,,
05/02/2015,3.943,16,3.959,,862.750,5.053,867.803,,,,,,,,,,,,
06/02/2015,4.249,27,4.276,,866.999,5.080,872.079,,,,,,,,,,,,
07/02/2015,3.452,45,3.497,,870.451,5.125,875.576,,,,,,,,,,,,
08/02/2015,3.660,98,3.758,,874.111,5.223,879.334,,,,,,,,,,,,
09/02/2015,4.023,30,4.053,,878.134,5.253,883.387,,,,,,,,,,,,
10/02/2015,4.402,11,4.413,,882.536,5.264,887.800,,,,,,,,,,,,
11/02/2015,4.411,25,4.436,,886.947,5.289,892.236,,,,,,,,,,,,
12/02/2015,4.946,39,4.985,,891.893,5.328,897.221,,,,,,,,,,,,
13/02/2015,5.015,67,5.082,,896.908,5.395,902.303,,,,,,,,,,,,
14/02/2015,4.139,153,4.292,,901.047,5.548,906.595,,,,,,,,,,,,
15/02/2015,3.800,189,3.989,,904.847,5.737,910.584,,,,,,,,,,,,
16/02/2015,4.502,98,4.600,,909.349,5.835,915.184,,,,,,,,,,,,
17/02/2015,4.564,67,4.631,,913.913,5.902,919.815,,,,,,,,,,,,
18/02/2015,4.770,42,4.812,,918.683,5.944,924.627,,,,,,,,,,,,
19/02/2015,5.034,44,5.078,,923.717,5.988,929.705,,,,,,,,,,,,
20/02/2015,4.988,64,5.052,,928.705,6.052,934.757,,,,,,,,,,,,
21/02/2015,4.259,176,4.435,,932.964,6.228,939.192,,,,,,,,,,,,
22/02/2015,4.537,233,4.770,,937.501,6.461,943.962,,,,,,,,,,,,
23/02/2015,4.514,77,4.591,,942.015,6.538,948.553,,,,,,,,,,,,
24/02/2015,4.608,31,4.639,,946.623,6.569,953.192,,,,,,,,,,,,
25/02/2015,5.067,47,5.114,,951.690,6.616,958.306,,,,,,,,,,,,
26/02/2015,5.446,65,5.511,,957.136,6.681,963.817,,,,,,,,,,,,
27/02/2015,5.908,115,6.023,,963.044,6.796,969.840,,,,,,,,,,,,
28/02/2015,5.491,273,5.764,,968.535,7.069,975.604,,125.235,,,,,,,,,,
01/03/2015,5.548,305,5.853,,974.083,7.374,981.457,,,,,,,,,,,,
02/03/2015,5.017,92,5.109,,979.100,7.466,986.566,,,,,,,,,,,,
03/03/2015,5.289,70,5.359,,984.389,7.536,991.925,,,,,,,,,,,,
04/03/2015,5.353,51,5.404,,989.742,7.587,997.329,,,,,,,,,,,,
05/03/2015,5.513,27,5.540,,995.255,7.614,1.002.869,,,,,,,,,,,,
06/03/2015,6.177,71,6.248,,1.001.432,7.685,1.009.117,,,,,,,,,,,,
07/03/2015,6.461,326,6.787,,1.007.893,8.011,1.015.904,,,,,,,,,,,,
08/03/2015,6.235,482,6.717,,1.014.128,8.493,1.022.621,,,,,,,,,,,,
09/03/2015,5.635,85,5.720,,1.019.763,8.578,1.028.341,,,,,,,,,,,,
10/03/2015,6.264,111,6.375,,1.026.027,8.689,1.034.716,,,,,,,,,,,,
11/03/2015,6.516,111,6.627,,1.032.543,8.800,1.041.343,,,,,,,,,,,,
12/03/2015,6.570,123,6.693,,1.039.113,8.923,1.048.036,,,,,,,,,,,,
13/03/2015,6.749,139,6.888,,1.045.862,9.062,1.054.924,,,,,,,,,,,,
14/03/2015,5.793,267,6.060,,1.051.655,9.329,1.060.984,,,,,,,,,,,,
15/03/2015,4.521,173,4.694,,1.056.176,9.502,1.065.678,,,,,,,,,,,,
16/03/2015,5.037,46,5.083,,1.061.213,9.548,1.070.761,,,,,,,,,,,,
17/03/2015,5.413,65,5.478,,1.066.626,9.613,1.076.239,,,,,,,,,,,,
18/03/2015,3.305,20,3.325,,1.069.931,9.633,1.079.564,,,,,,,,,,,,
19/03/2015,3.953,59,4.012,,1.073.884,9.692,1.083.576,,,,,,,,,,,,
20/03/2015,3.911,58,3.969,,1.077.795,9.750,1.087.545,,,,,,,,,,,,
21/03/2015,3.128,84,3.212,,1.080.923,9.834,1.090.757,,,,,,,,,,,,
22/03/2015,3.619,118,3.737,,1.084.542,9.952,1.094.494,,,,,,,,,,,,
23/03/2015,1.853,16,1.869,,1.086.395,9.968,1.096.363,,,,,,,,,,,,
24/03/2015,5.191,33,5.224,,1.091.586,10.001,1.101.587,,,,,,,,,,,,
25/03/2015,5.312,51,5.363,,1.096.898,10.052,1.106.950,,,,,,,,,,,,
26/03/2015,6.068,96,6.164,,1.102.966,10.148,1.113.114,,,,,,,,,,,,
27/03/2015,7.219,208,7.427,,1.110.185,10.356,1.120.541,,,,,,,,,,,,
28/03/2015,6.947,563,7.510,,1.117.132,10.919,1.128.051,,,,,,,,,,,,
29/03/2015,6.352,472,6.824,,1.123.484,11.391,1.134.875,,,,,,,,,,,,
30/03/2015,6.078,234,6.312,,1.129.562,11.625,1.141.187,,,,,,,,,,,,
31/03/2015,6.252,199,6.451,,1.135.814,11.824,1.147.638,,172.034,,,,,,,,,,
01/04/2015,5.620,222,5.842,,1.141.434,12.046,1.153.480,,,,,,,,,,,,
02/04/2015,4.263,445,4.708,,1.145.697,12.491,1.158.188,,,,,,,,,,,,
03/04/2015,4.098,620,4.718,,1.149.795,13.111,1.162.906,,,,,,,,,,,,
04/04/2015,4.535,624,5.159,,1.154.330,13.735,1.168.065,,,,,,,,,,,,
05/04/2015,5.365,696,6.061,,1.159.695,14.431,1.174.126,,,,,,,,,,,,
06/04/2015,6.218,316,6.534,,1.165.913,14.747,1.180.660,,,,,,,,,,,,
07/04/2015,6.651,144,6.795,,1.172.564,14.891,1.187.455,,,,,,,,,,,,
08/04/2015,6.225,130,6.355,,1.178.789,15.021,1.193.810,,,,,,,,,,,,
09/04/2015,4.384,39,4.423,,1.183.173,15.060,1.198.233,,,,,,,,,,,,
10/04/2015,7.065,105,7.170,,1.190.238,15.165,1.205.403,,,,,,,,,,,,
11/04/2015,7.367,313,7.680,,1.197.605,15.478,1.213.083,,,,,,,,,,,,
12/04/2015,7.046,395,7.441,,1.204.651,15.873,1.220.524,,,,,,,,,,,,
13/04/2015,6.609,131,6.740,,1.211.260,16.004,1.227.264,,,,,,,,,,,,
14/04/2015,7.442,124,7.566,,1.218.702,16.128,1.234.830,,,,,,,,,,,,
15/04/2015,6.341,60,6.401,,1.225.043,16.188,1.241.231,,,,,,,,,,,,
16/04/2015,6.885,59,6.944,,1.231.928,16.247,1.248.175,,,,,,,,,,,,
17/04/2015,8.056,129,8.185,,1.239.984,16.376,1.256.360,,,,,,,,,,,,
18/04/2015,7.429,333,7.762,,1.247.413,16.709,1.264.122,,,,,,,,,,,,
19/04/2015,6.794,542,7.336,,1.254.207,17.251,1.271.458,,,,,,,,,,,,
20/04/2015,6.822,177,6.999,,1.261.029,17.428,1.278.457,,,,,,,,,,,,
21/04/2015,7.298,132,7.430,,1.268.327,17.560,1.285.887,,,,,,,,,,,,
22/04/2015,7.899,138,8.037,,1.276.226,17.698,1.293.924,,,,,,,,,,,,
23/04/2015,8.572,159,8.731,,1.284.798,17.857,1.302.655,,,,,,,,,,,,
24/04/2015,8.637,244,8.881,,1.293.435,18.101,1.311.536,,,,,,,,,,,,
25/04/2015,7.266,448,7.714,,1.300.701,18.549,1.319.250,,,,,,,,,,,,
26/04/2015,3.364,104,3.468,,1.304.065,18.653,1.322.718,,,,,,,,,,,,
27/04/2015,6.192,78,6.270,,1.310.257,18.731,1.328.988,,,,,,,,,,,,
28/04/2015,7.553,103,7.656,,1.317.810,18.834,1.336.644,,,,,,,,,,,,
29/04/2015,8.312,130,8.442,,1.326.122,18.964,1.345.086,,,,,,,,,,,,
30/04/2015,8.369,178,8.547,,1.334.491,19.142,1.353.633,,205.995,,,,,,,,,,
01/05/2015,6.917,587,7.504,,1.341.408,19.729,1.361.137,,,,,,,,,,,,
02/05/2015,6.746,732,7.478,,1.348.154,20.461,1.368.615,,,,,,,,,,,,
03/05/2015,6.137,529,6.666,,1.354.291,20.990,1.375.281,,,,,,,,,,,,
04/05/2015,7.055,187,7.242,,1.361.346,21.177,1.382.523,,,,,,,,,,,,
05/05/2015,7.811,112,7.923,,1.369.157,21.289,1.390.446,,,,,,,,,,,,
06/05/2015,8.405,149,8.554,,1.377.562,21.438,1.399.000,,,,,,,,,,,,
07/05/2015,8.910,130,9.040,,1.386.472,21.568,1.408.040,,,,,,,,,,,,
08/05/2015,9.495,230,9.725,,1.395.967,21.798,1.417.765,,,,,,,,,,,,
09/05/2015,9.138,558,9.696,,1.405.105,22.356,1.427.461,,,,,,,,,,,,
10/05/2015,8.998,652,9.650,,1.414.103,23.008,1.437.111,,,,,,,,,,,,
11/05/2015,8.151,169,8.320,,1.422.254,23.177,1.445.431,,,,,,,,,,,,
12/05/2015,8.899,144,9.043,,1.431.153,23.321,1.454.474,,,,,,,,,,,,
13/05/2015,9.145,138,9.283,,1.440.298,23.459,1.463.757,,,,,,,,,,,,
14/05/2015,9.372,213,9.585,,1.449.670,23.672,1.473.342,,,,,,,,,,,,
15/05/2015,7.711,483,8.194,,1.457.381,24.155,1.481.536,,,,,,,,,,,,
16/05/2015,7.979,633,8.612,,1.465.360,24.788,1.490.148,,,,,,,,,,,,
17/05/2015,7.696,644,8.340,,1.473.056,25.432,1.498.488,,,,,,,,,,,,
18/05/2015,8.541,240,8.781,,1.481.597,25.672,1.507.269,,,,,,,,,,,,
19/05/2015,8.514,153,8.667,,1.490.111,25.825,1.515.936,,,,,,,,,,,,
20/05/2015,8.772,128,8.900,,1.498.883,25.953,1.524.836,,,,,,,,,,,,
